,id,CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade,CNPJ
274,26,502,Emissão de DOC C,por operacao,2020-03-01,20.0,Real,Por evento,13009717
275,27,503,Emissão de DOC D,por operacao,2020-03-01,20.0,Real,Por evento,13009717
276,28,504,Ordem de Pagamento,por operacao,2020-09-01,35.0,Real,Por evento,13009717
277,29,505,Depósito em outra agência,por operacao,1996-07-25,0.0,Real,Por evento,13009717
278,30,506,Transferência Eletrônica Disponível - TED,por operacao,2022-03-01,20.0,Real,Por evento,13009717
279,31,601,Em terminal  eletrônico,por emissao,2018-09-01,6.0,Real,Por evento,13009717
280,32,602,Por outros meios,por emissao,2020-03-01,6.0,Real,Por evento,13009717
281,33,603,"Cópias de microfilmes, microfichas ou assemelhados",por emissao,2020-03-01,9.5,Real,Por evento,13009717
282,34,701,Entrada por borderô (listagem de titulos),por titulo,1997-01-22,4.0,Real,Por evento,13009717
283,35,702,Entrada por meio magnético,por titulo,1997-01-22,4.0,Real,Por evento,13009717
284,36,703,Entrada sem registro - por boleto emitido pelo cliente,por titulo,1997-01-22,2.5,Real,Por evento,13009717
285,37,704,Manutenção de título vencido,por titulo,2019-03-01,6.0,Real,A cada 30 dias,13009717
286,38,705,Envio para protesto,por titulo,2016-08-15,12.0,Real,Por evento,13009717
287,39,706,Sustação de protesto,por titulo,2022-03-01,10.0,Real,Por evento,13009717
288,40,801,Abertura de crédito,por operacao,2016-08-15,2000.0,Real,Por evento,13009717
289,41,802,Renegociação de dívida,por operacao,2015-08-10,500.0,Real,Por evento,13009717
290,42,803,Substituição de garantia,por operacao,2020-03-01,800.0,Real,Por evento,13009717
291,43,804,Custódia de cheque pré-datado,por operacao,2017-09-01,5.0,Real,Por evento,13009717
292,44,805,Rescisão Contratual (Quitação Antecipada),por operacao,2015-08-10,0.0,Real,Por evento,13009717
293,45,901,Segunda via de documento,por copia,2017-09-01,15.0,Real,Por evento,13009717
294,46,905,Pagamento de funcionários via relação,por funcionario,2020-09-01,3.5,Real,Por evento,13009717
295,47,906,Pagamento de funcionários via meio magnético,por funcionario,2010-02-14,2.5,Real,Por evento,13009717
296,0,101,Confecção de ficha cadastral,por cliente,2021-11-17,60.0,Real,Por evento,4913711
297,1,102,Renovação de ficha cadastral,por cliente,2021-11-17,50.0,Real,A cada 180 dias,4913711
298,2,201,"Comum, para débito, saque e consultas",por cartao,2020-12-03,20.0,Real,A cada 360 dias,4913711
299,3,203,"Débito, saque e garantia de cheque-confecção do cartão",por cartao,2020-12-03,20.0,Real,Por evento,4913711
300,4,301,Talão-10 folhas,por talao,2021-11-17,30.0,Real,Por evento,4913711
301,5,302,Talão-20 folhas (segundo talão no mês),por talao,2021-11-17,60.0,Real,Por evento,4913711
302,6,303,Cheque administrativo,por cheque,2021-11-17,0.4,Percentual,Por evento,4913711
303,7,304,Cheque avulso,por cheque,2021-11-17,10.0,Real,Por evento,4913711
304,8,305,Cheque devolvido por insuficiência de fundos,por cheque,2021-11-17,80.0,Real,Por evento,4913711
305,9,306,Oposição/sustação de pagamento de cheque,por cheque,2021-11-17,30.0,Real,Por evento,4913711
306,10,308,Inclusão no Cadastro de Cheques sem Fundo,por cheque,2021-11-17,40.0,Real,Por evento,4913711
307,11,309,Exclusão do Cadastro de Cheques sem Fundo,por cheque,2020-01-03,62.0,Real,Por evento,4913711
308,12,310,Cobrança de cheque por compensação,por cheque,2021-11-17,3.0,Real,Por evento,4913711
309,13,312,"Cheque Administrativo com vl.igual ou superior a R$5.000,00 (vl.fx.+%)",por cheque,2021-11-17,0.2,Percentual,Por evento,4913711
310,14,313,"Cobrança de Cheque por compensação com Vl. = ou > R$ 5.000,00(Vl.fx+%)",por cheque,2021-11-17,0.15,Percentual,Por evento,4913711
311,15,401,Abertura de conta,por conta,2020-01-03,0.0,Real,Por evento,4913711
312,16,402,Manutenção de conta ativa,por conta,2021-11-17,60.0,Real,A cada 30 dias,4913711
313,17,403,Manutenção de conta inativa,por conta,2021-11-17,30.0,Real,A cada 30 dias,4913711
314,18,404,"Adiant. a deposit., incl. excesso limite de ch. especial",por operacao,2021-11-17,80.0,Real,Por evento,4913711
315,19,405,Concessão de cheque especial/conta garantida,por conta,2013-09-03,3.0,Percentual,Por evento,4913711
316,20,406,Renovação de cheque especial/conta garantida,por conta,2020-12-03,3.0,Percentual,A cada 360 dias,4913711
317,21,501,Saque em caixa automática externa/banco 24 horas,por saque,2021-11-17,6.5,Real,Por evento,4913711
318,22,502,Emissão de DOC C,por operacao,2021-11-17,22.0,Real,Por evento,4913711
319,23,503,Emissão de DOC D,por operacao,2021-11-17,22.0,Real,Por evento,4913711
320,24,504,Ordem de Pagamento,por operacao,2020-01-03,0.5,Percentual,Por evento,4913711
321,25,505,Depósito em outra agência,por operacao,1996-07-25,0.0,Real,Por evento,4913711
322,26,506,Transferência Eletrônica Disponível - TED,por operacao,2021-11-17,22.0,Real,Por evento,4913711
323,27,601,Em terminal  eletrônico,por emissao,2020-12-03,4.0,Real,Por evento,4913711
324,28,602,Por outros meios,por emissao,2020-12-03,21.0,Real,Por evento,4913711
325,29,603,"Cópias de microfilmes, microfichas ou assemelhados",por emissao,2020-12-03,40.0,Real,Por evento,4913711
326,30,703,Entrada sem registro - por boleto emitido pelo cliente,por titulo,2020-12-03,10.0,Real,Por evento,4913711
327,31,704,Manutenção de título vencido,por titulo,2013-09-03,5.0,Real,A cada 30 dias,4913711
328,32,801,Abertura de crédito,por operacao,2013-09-03,4.7,Percentual,Por evento,4913711
329,33,802,Renegociação de dívida,por operacao,2013-09-03,3.0,Percentual,Por evento,4913711
330,34,901,Segunda via de documento,por copia,2020-12-03,60.0,Real,Por evento,4913711
331,35,902,Ressarcimento de despesas-telefonema,por chamada,2020-12-03,20.0,Real,Por evento,4913711
332,36,905,Pagamento de funcionários via relação,por funcionario,2021-11-17,3.0,Real,Por evento,4913711
333,37,906,Pagamento de funcionários via meio magnético,por funcionario,2021-11-17,3.0,Real,Por evento,4913711
334,38,1001,Exportação: Edição de Contrato de Câmbio,por operacao,2019-01-03,150.0,Real,Por evento,4913711
335,39,1004,Exportação: Conferência de Documentos,por operacao,2018-01-02,150.0,Real,Por evento,4913711
336,40,1005,Exportação: Câmbio Simplicado (todas as despesas do cliente no Banco),por operacao,2016-05-19,100.0,Real,Por evento,4913711
337,41,1006,Importação: Edição de Contrato de Câmbio,por operacao,2020-01-03,150.0,Real,Por evento,4913711
338,42,1009,Importação: Câmbio Simplificado(Todas as despesas do cliente no Banco),por operacao,2016-05-19,100.0,Real,Por evento,4913711
339,43,1010,Financeiro -Ingresso de Recursos: Edição de Contrato de Câmbio,por operacao,2018-01-02,150.0,Real,Por evento,4913711
340,44,1013,Financeiro - Ingresso de Recursos: Confecção de ROF,por operacao,2020-12-03,700.0,Real,Por evento,4913711
341,45,1016,Financeiro -Remessa de Recursos: Edição de Contrato de Câmbio,por operacao,2018-01-02,150.0,Real,Por evento,4913711
342,46,1019,Financeiro - Remessa de Recursos: Alteração de ROF,por operacao,2020-01-03,320.0,Real,Por evento,4913711
343,0,101,Confecção de ficha cadastral,por cliente,2021-04-01,200.0,Real,Por evento,7237373
344,1,102,Renovação de ficha cadastral,por cliente,2021-04-01,200.0,Real,A cada 360 dias,7237373
345,2,103,Consultas a serviços de proteção ao crédito,por consulta,2018-03-01,30.0,Real,Por evento,7237373
346,3,201,"Comum, para débito, saque e consultas",por cartao,2019-07-08,13.0,Real,A cada 360 dias,7237373
347,4,202,"Débito, saque e garantia de cheque-anuidade do contrato",por cartao,2019-07-08,13.0,Real,A cada 360 dias,7237373
348,5,203,"Débito, saque e garantia de cheque-confecção do cartão",por cartao,2019-07-08,13.0,Real,Por evento,7237373
349,6,301,Talão-10 folhas,por talao,2019-07-08,18.0,Real,Por evento,7237373
350,7,302,Talão-20 folhas (segundo talão no mês),por talao,2019-07-08,36.0,Real,Por evento,7237373
351,8,303,Cheque administrativo,por cheque,2019-07-08,50.0,Real,Por evento,7237373
352,9,304,Cheque avulso,por cheque,2019-07-08,4.0,Real,Por evento,7237373
353,10,305,Cheque devolvido por insuficiência de fundos,por cheque,2021-09-06,72.0,Real,Por evento,7237373
354,11,306,Oposição/sustação de pagamento de cheque,por cheque,2019-07-08,15.0,Real,Por evento,7237373
355,12,308,Inclusão no Cadastro de Cheques sem Fundo,por cheque,1996-07-25,0.0,Real,Por evento,7237373
356,13,309,Exclusão do Cadastro de Cheques sem Fundo,por cheque,2019-07-08,61.82,Real,Por evento,7237373
357,14,310,Cobrança de cheque por compensação,por cheque,2021-04-01,2.6,Real,Por evento,7237373
358,15,311,Cheque TB (Transferência Bancária sem CPMF),por cheque,2019-07-08,1.8,Real,Por evento,7237373
359,16,312,"Cheque Administrativo com vl.igual ou superior a R$5.000,00 (vl.fx.+%)",por cheque,2019-07-08,0.12,Percentual,Por evento,7237373
360,17,313,"Cobrança de Cheque por compensação com Vl. = ou > R$ 5.000,00(Vl.fx+%)",por cheque,2019-07-08,0.12,Percentual,Por evento,7237373
361,18,314,"Cheque TB com valor igual ou superior R$ 5.000,00 (vl.fixo + %)",por cheque,2019-07-08,0.12,Percentual,Por evento,7237373
362,19,401,Abertura de conta,por conta,2004-05-17,0.0,Real,Por evento,7237373
363,20,402,Manutenção de conta ativa,por conta,2019-07-08,53.0,Real,A cada 30 dias,7237373
364,21,403,Manutenção de conta inativa,por conta,2019-07-08,23.0,Real,A cada 180 dias,7237373
365,22,404,"Adiant. a deposit., incl. excesso limite de ch. especial",por operacao,2019-07-08,62.0,Real,Por evento,7237373
366,23,405,Concessão de cheque especial/conta garantida,por conta,2019-07-08,2.5,Percentual,Por evento,7237373
367,24,406,Renovação de cheque especial/conta garantida,por conta,2019-07-08,2.5,Percentual,A cada 180 dias,7237373
368,25,407,Débito autorizado em conta-corrente,por operacao,2008-06-20,5.0,Real,Por evento,7237373
369,26,501,Saque em caixa automática externa/banco 24 horas,por saque,2021-04-01,2.55,Real,Por evento,7237373
370,27,502,Emissão de DOC C,por operacao,2021-04-01,21.0,Real,Por evento,7237373
371,28,503,Emissão de DOC D,por operacao,2021-04-01,21.0,Real,Por evento,7237373
372,29,504,Ordem de Pagamento,por operacao,1998-01-15,0.0,Real,Por evento,7237373
373,30,505,Depósito em outra agência,por operacao,2021-04-01,2.0,Real,Por evento,7237373
374,31,506,Transferência Eletrônica Disponível - TED,por operacao,2019-07-08,21.0,Real,Por evento,7237373
375,32,601,Em terminal  eletrônico,por emissao,2019-07-08,3.5,Real,Por evento,7237373
376,33,602,Por outros meios,por emissao,2019-07-08,10.0,Real,Por evento,7237373
377,34,603,"Cópias de microfilmes, microfichas ou assemelhados",por emissao,2019-07-08,10.0,Real,Por evento,7237373
378,35,701,Entrada por borderô (listagem de titulos),por titulo,2018-11-05,8.3,Real,Por evento,7237373
379,36,702,Entrada por meio magnético,por titulo,2018-11-05,5.1,Real,Por evento,7237373
380,37,703,Entrada sem registro - por boleto emitido pelo cliente,por titulo,2018-11-05,4.8,Real,Por evento,7237373
381,38,704,Manutenção de título vencido,por titulo,2015-12-07,5.4,Real,A cada 30 dias,7237373
382,39,705,Envio para protesto,por titulo,2017-08-21,10.0,Real,Por evento,7237373
383,40,706,Sustação de protesto,por titulo,2015-12-07,6.0,Real,Por evento,7237373
384,41,707,Devolução de título,por titulo,2018-11-05,5.3,Real,Por evento,7237373
385,42,801,Abertura de crédito,por operacao,2014-11-14,3.0,Percentual,Por evento,7237373
386,43,802,Renegociação de dívida,por operacao,2018-03-01,1.0,Percentual,Por evento,7237373
387,44,803,Substituição de garantia,por operacao,2004-05-17,0.5,Percentual,Por evento,7237373
388,45,804,Custódia de cheque pré-datado,por operacao,2017-01-02,0.6,Real,Por evento,7237373
389,46,805,Rescisão Contratual (Quitação Antecipada),por operacao,2005-03-31,0.0,Real,Por evento,7237373
390,47,901,Segunda via de documento,por copia,2019-07-08,10.0,Real,Por evento,7237373
391,48,902,Ressarcimento de despesas-telefonema,por chamada,1997-01-24,7.0,Real,Por evento,7237373
392,49,903,Ressarcimento de despesas-fax,por folha,2019-07-08,10.0,Real,Por evento,7237373
393,50,904,Envelopamento de documentos,por envelope,1996-07-25,0.0,Real,Por evento,7237373
394,51,905,Pagamento de funcionários via relação,por funcionario,2012-12-03,5.0,Real,Por evento,7237373
395,52,906,Pagamento de funcionários via meio magnético,por funcionario,2018-11-05,4.0,Real,Por evento,7237373
396,53,1001,Exportação: Edição de Contrato de Câmbio,por operacao,2019-07-08,120.0,Real,Por evento,7237373
397,54,1003,Exportação: Liquidação com Ordem de Pagamento,por operacao,2021-09-06,210.0,Real,Por evento,7237373
398,55,1004,Exportação: Conferência de Documentos,por operacao,2019-07-08,160.0,Real,Por evento,7237373
399,56,1006,Importação: Edição de Contrato de Câmbio,por operacao,2019-07-08,120.0,Real,Por evento,7237373
400,57,1007,Importação: Emissão de Ordem de Pagamento,por operacao,2021-09-06,210.0,Real,Por evento,7237373
401,58,1008,Importação: Demais Tarifas (Não incluem despesas no Exteior),por operacao,2004-10-08,300.0,Real,Por evento,7237373
402,59,1010,Financeiro -Ingresso de Recursos: Edição de Contrato de Câmbio,por operacao,2019-07-08,120.0,Real,Por evento,7237373
403,60,1012,Financeiro -Ingresso de Recursos: Liquidação com Ordem de pagamento,por operacao,2021-09-06,210.0,Real,Por evento,7237373
404,61,1013,Financeiro - Ingresso de Recursos: Confecção de ROF,por operacao,2021-09-06,290.0,Real,Por evento,7237373
405,62,1014,Financeiro - Ingresso de Recursos : Confecção de esquema de ROF,por operacao,2021-09-06,125.0,Real,Por evento,7237373
406,63,1016,Financeiro -Remessa de Recursos: Edição de Contrato de Câmbio,por operacao,2004-10-08,90.0,Real,Por evento,7237373
407,64,1018,Financeiro - Remessa de Recursos: Emissão de Ordem de Pagamento,por operacao,2021-09-06,210.0,Real,Por evento,7237373
408,65,1019,Financeiro - Remessa de Recursos: Alteração de ROF,por operacao,2021-09-06,170.0,Real,Por evento,7237373
409,0,101,Confecção de ficha cadastral,por cliente,2009-12-16,1000.0,Real,Por evento,58616418
410,1,102,Renovação de ficha cadastral,por cliente,2019-01-01,2000.0,Real,A cada 180 dias,58616418
411,2,103,Consultas a serviços de proteção ao crédito,por consulta,2006-11-24,200.0,Real,Por evento,58616418
412,3,302,Talão-20 folhas (segundo talão no mês),por talao,2006-11-24,20.0,Real,Por evento,58616418
413,4,303,Cheque administrativo,por cheque,2006-11-24,20.0,Real,Por evento,58616418
414,5,305,Cheque devolvido por insuficiência de fundos,por cheque,2006-11-24,30.0,Real,Por evento,58616418
415,6,306,Oposição/sustação de pagamento de cheque,por cheque,2006-11-24,20.0,Real,Por evento,58616418
416,7,308,Inclusão no Cadastro de Cheques sem Fundo,por cheque,2006-11-24,50.0,Real,Por evento,58616418
417,8,309,Exclusão do Cadastro de Cheques sem Fundo,por cheque,2006-11-24,50.0,Real,Por evento,58616418
418,9,310,Cobrança de cheque por compensação,por cheque,2002-12-12,2.5,Real,Por evento,58616418
419,10,311,Cheque TB (Transferência Bancária sem CPMF),por cheque,2006-11-24,5.0,Real,Por evento,58616418
420,11,312,"Cheque Administrativo com vl.igual ou superior a R$5.000,00 (vl.fx.+%)",por cheque,2006-11-24,0.12,Percentual,Por evento,58616418
421,12,313,"Cobrança de Cheque por compensação com Vl. = ou > R$ 5.000,00(Vl.fx+%)",por cheque,2006-11-24,0.12,Percentual,Por evento,58616418
422,13,314,"Cheque TB com valor igual ou superior R$ 5.000,00 (vl.fixo + %)",por cheque,2006-11-24,0.12,Percentual,Por evento,58616418
423,14,401,Abertura de conta,por conta,2019-02-22,2000.0,Real,Por evento,58616418
424,15,402,Manutenção de conta ativa,por conta,2019-01-01,1000.0,Real,A cada 30 dias,58616418
425,16,403,Manutenção de conta inativa,por conta,2019-01-01,1000.0,Real,A cada 30 dias,58616418
426,17,404,"Adiant. a deposit., incl. excesso limite de ch. especial",por operacao,2002-12-12,20.0,Real,Por evento,58616418
427,18,405,Concessão de cheque especial/conta garantida,por conta,2016-05-10,5.0,Percentual,Por evento,58616418
428,19,406,Renovação de cheque especial/conta garantida,por conta,2016-05-10,5.0,Percentual,A cada 30 dias,58616418
429,20,407,Débito autorizado em conta-corrente,por operacao,2006-11-24,3.0,Real,Por evento,58616418
430,21,502,Emissão de DOC C,por operacao,2019-01-01,100.0,Real,Por evento,58616418
431,22,503,Emissão de DOC D,por operacao,2019-01-01,100.0,Real,Por evento,58616418
432,23,504,Ordem de Pagamento,por operacao,2006-11-24,15.0,Real,Por evento,58616418
433,24,506,Transferência Eletrônica Disponível - TED,por operacao,2019-01-01,100.0,Real,Por evento,58616418
434,25,601,Em terminal  eletrônico,por emissao,2019-04-16,100.0,Real,Por evento,58616418
435,26,602,Por outros meios,por emissao,2019-04-16,100.0,Real,Por evento,58616418
436,27,603,"Cópias de microfilmes, microfichas ou assemelhados",por emissao,2005-05-10,10.0,Real,Por evento,58616418
437,28,701,Entrada por borderô (listagem de titulos),por titulo,2019-01-01,20.0,Real,Por evento,58616418
438,29,702,Entrada por meio magnético,por titulo,2019-01-01,20.0,Real,Por evento,58616418
439,30,703,Entrada sem registro - por boleto emitido pelo cliente,por titulo,2019-01-01,20.0,Real,Por evento,58616418
440,31,704,Manutenção de título vencido,por titulo,2019-01-01,50.0,Real,A cada 30 dias,58616418
441,32,705,Envio para protesto,por titulo,2019-01-01,50.0,Real,Por evento,58616418
